movie_id,title,genres_str,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
706,Enchanted April,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
707,"Sex, Lies, and Videotape",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
708,Strictly Ballroom,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
709,Better Off Dead...,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
710,"Substance of Fire, The",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
711,Tin Men,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
712,Othello,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
713,Carrington,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
714,To Die For,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
715,Home for the Holidays,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
716,"Juror, The","Drama,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
717,In the Bleak Midwinter,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
718,Canadian Bacon,"Comedy,War",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
719,First Knight,"Action,Adventure,Drama,Romance",0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
720,Mallrats,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
721,Nine Months,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
722,Boys on the Side,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
723,Circle of Friends,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
724,Exit to Eden,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
725,Fluke,"Children's,Drama",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
726,Immortal Beloved,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
727,Junior,"Comedy,Sci-Fi",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
728,Nell,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
729,"Queen Margot (Reine Margot, La)","Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
730,"Corrina, Corrina","Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
731,Dave,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
732,Go Fish,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
733,Made in America,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
734,Philadelphia,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
735,Shadowlands,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
736,Sirens,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
737,Threesome,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
738,Pretty Woman,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
739,Jane Eyre,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
740,"Last Supper, The","Drama,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
741,Ransom,"Drama,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
742,"Crow: City of Angels, The","Action,Thriller",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
743,Michael Collins,"Drama,War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
744,"Ruling Class, The",Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
745,Real Genius,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
746,Benny & Joon,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
747,"Saint, The","Action,Romance,Thriller",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
748,"MatchMaker, The","Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
749,Amistad,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
750,Tomorrow Never Dies,"Action,Romance,Thriller",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
751,"Replacement Killers, The","Action,Thriller",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
752,Burnt By the Sun,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
753,Red Corner,"Crime,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
754,Jumanji,"Action,Adventure,Children's,Fantasy,Sci-Fi",0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
755,Father of the Bride Part II,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
756,Across the Sea of Time,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
757,Lawnmower Man 2: Beyond Cyberspace,"Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
758,Fair Game,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,Screamers,Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
760,Nick of Time,"Action,Thriller",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
761,Beautiful Girls,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
762,Happy Gilmore,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
763,If Lucy Fell,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
764,Boomerang,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
765,Man of the Year,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
766,"Addiction, The",Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
767,Casper,"Adventure,Children's",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,Congo,"Action,Adventure,Mystery,Sci-Fi",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
769,Devil in a Blue Dress,"Crime,Film-Noir,Mystery,Thriller",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
770,Johnny Mnemonic,"Action,Sci-Fi,Thriller",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
771,Kids,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
772,Mute Witness,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
773,"Prophecy, The",Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
774,Something to Talk About,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
775,Three Wishes,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
776,Castle Freak,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
777,Don Juan DeMarco,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
778,Drop Zone,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,Dumb & Dumber,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
780,French Kiss,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
781,Little Odessa,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
782,Milk Money,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
783,Beyond Bedlam,"Drama,Horror",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
784,Only You,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
785,"Perez Family, The","Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
786,Roommates,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
787,Relative Fear,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
788,Swimming with Sharks,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
789,Tommy Boy,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
790,"Baby-Sitters Club, The",Children's,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,Bullets Over Broadway,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
792,Crooklyn,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
793,It Could Happen to You,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
794,Richie Rich,"Children's,Comedy",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
795,Speechless,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
796,Timecop,"Action,Sci-Fi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
797,Bad Company,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,Boys Life,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
799,In the Mouth of Madness,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
800,"Air Up There, The",Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
801,Hard Target,"Action,Adventure,Crime,Thriller",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
802,Heaven & Earth,"Action,Drama,War",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
803,Jimmy Hollywood,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
804,Manhattan Murder Mystery,"Comedy,Mystery",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
805,Menace II Society,"Action,Crime,Drama",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
806,Poetic Justice,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
807,"Program, The","Action,Drama",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
808,Rising Sun,"Action,Drama,Mystery",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
809,"Shadow, The",Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,Thirty-Two Short Films About Glenn Gould,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
811,Andre,"Adventure,Children's",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,"Celluloid Closet, The",Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
813,"Great Day in Harlem, A",Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
814,One Fine Day,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
815,Candyman: Farewell to the Flesh,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
816,Frisk,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
817,Girl 6,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
818,Eddie,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
819,Space Jam,"Adventure,Animation,Children's,Comedy,Fantasy",0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
820,Mrs. Winterbourne,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
821,Faces,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
822,Mulholland Falls,"Crime,Film-Noir,Thriller",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
823,"Great White Hype, The",Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
824,"Arrival, The","Action,Sci-Fi,Thriller",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
825,"Phantom, The",Adventure,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,Daylight,"Action,Adventure,Thriller",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
827,Alaska,"Adventure,Children's",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,Fled,"Action,Adventure",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,Power 98,"Action,Mystery,Thriller",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
830,Escape from L.A.,"Action,Adventure,Sci-Fi,Thriller",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
831,Bogus,"Children's,Drama,Fantasy",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
832,Bulletproof,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,Halloween: The Curse of Michael Myers,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
834,"Gay Divorcee, The","Comedy,Musical,Romance",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
835,Ninotchka,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
836,Meet John Doe,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
837,In the Line of Duty 2,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,Loch Ness,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
839,Last Man Standing,"Action,Drama,Western",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
840,"Glimmer Man, The","Action,Thriller",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
841,Pollyanna,"Children's,Comedy,Drama",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
842,"Shaggy Dog, The","Children's,Comedy",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
843,Freeway,Crime,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
844,That Thing You Do!,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
845,To Gillian on Her 37th Birthday,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
846,Looking for Richard,"Documentary,Drama",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
847,"Murder, My Sweet","Film-Noir,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
848,Days of Thunder,"Action,Romance",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
849,"Perfect Candidate, A",Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
850,Two or Three Things I Know About Her,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
851,"Bloody Child, The","Drama,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
852,Braindead,"Comedy,Horror",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
853,Bad Taste,"Comedy,Horror",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
854,Diva,"Action,Drama,Mystery,Romance,Thriller",0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
855,Night on Earth,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
856,Paris Was a Woman,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
857,Amityville: Dollhouse,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
858,April Fool's Day,"Comedy,Horror",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
859,"Believers, The","Horror,Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
860,Nosferatu a Venezia,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
861,Jingle All the Way,"Adventure,Children's,Comedy",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
862,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
863,My Fellow Americans,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
864,"Ice Storm, The",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
865,Michael,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
866,"Whole Wide World, The",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
867,Hearts and Minds,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
868,Fools Rush In,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
869,Touch,Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
870,Vegas Vacation,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
871,Love Jones,Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
872,Picture Perfect,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
873,Career Girls,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
874,She's So Lovely,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
875,Money Talks,"Action,Comedy",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
876,Excess Baggage,"Adventure,Romance",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
877,That Darn Cat!,"Children's,Comedy,Mystery",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
878,"Peacemaker, The","Action,Thriller,War",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
879,Soul Food,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
880,Money Talks,"Action,Comedy",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
881,Washington Square,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
882,Telling Lies in America,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
883,Year of the Horse,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
884,Phantoms,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
885,"Life Less Ordinary, A","Romance,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
886,Eve's Bayou,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
887,One Night Stand,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
888,"Tango Lesson, The",Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
889,Mortal Kombat: Annihilation,"Action,Adventure",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,Bent,"Drama,War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
891,Flubber,"Children's,Comedy,Fantasy",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
892,For Richer or Poorer,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
893,Home Alone 3,"Children's,Comedy",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
894,Scream 2,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
895,"Sweet Hereafter, The",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
896,Time Tracers,"Action,Adventure,Sci-Fi",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
897,"Postman, The",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
898,"Winter Guest, The",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
899,Kundun,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
900,Mr. Magoo,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
901,"Big Lebowski, The","Comedy,Crime,Mystery,Thriller",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
902,Afterglow,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
903,Ma vie en rose (My Life in Pink),"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
904,Great Expectations,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
905,Oscar & Lucinda,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
906,Vermin,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
907,Half Baked,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
908,Dangerous Beauty,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
909,Nil By Mouth,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
910,Twilight,"Crime,Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
911,U.S. Marshalls,"Action,Thriller",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
912,Love and Death on Long Island,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
913,Wild Things,"Crime,Drama,Mystery,Thriller",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
914,Primary Colors,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
915,Lost in Space,"Action,Sci-Fi,Thriller",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
916,Mercury Rising,"Action,Drama,Thriller",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
917,City of Angels,Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
918,"City of Lost Children, The","Adventure,Sci-Fi",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
919,Two Bits,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
920,Farewell My Concubine,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
921,Dead Man,Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
922,Raise the Red Lantern,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
923,White Squall,"Adventure,Drama",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
924,Unforgettable,"Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
925,Down Periscope,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
926,"Flower of My Secret, The (Flor de mi secreto, La)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
927,"Craft, The","Drama,Horror",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
928,Harriet the Spy,"Children's,Comedy",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
929,Chain Reaction,"Action,Adventure,Thriller",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
930,"Island of Dr. Moreau, The","Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
931,First Kid,"Children's,Comedy",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
932,"Funeral, The",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
933,"Preacher's Wife, The",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
934,Paradise Road,"Drama,War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
935,Brassed Off,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
936,"Thousand Acres, A",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
937,"Smile Like Yours, A","Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
938,Murder in the First,"Drama,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
939,Airheads,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
940,With Honors,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
941,What's Love Got to Do with It,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
942,Killing Zoe,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
943,Renaissance Man,"Comedy,Drama,War",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
944,Charade,"Comedy,Mystery,Romance,Thriller",0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
945,"Fox and the Hound, The","Animation,Children's",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,"Big Blue, The (Grand bleu, Le)","Adventure,Romance",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
947,Booty Call,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
948,How to Make an American Quilt,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
949,Georgia,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
