user_id,gender,age_group,occ_administrator,occ_artist,occ_doctor,occ_educator,occ_engineer,occ_entertainment,occ_executive,occ_healthcare,occ_homemaker,occ_lawyer,occ_librarian,occ_marketing,occ_none,occ_other,occ_programmer,occ_retired,occ_salesman,occ_scientist,occ_student,occ_technician,occ_writer,pref_unknown,pref_Action,pref_Adventure,pref_Animation,pref_Children's,pref_Comedy,pref_Crime,pref_Documentary,pref_Drama,pref_Fantasy,pref_Film-Noir,pref_Horror,pref_Musical,pref_Mystery,pref_Romance,pref_Sci-Fi,pref_Thriller,pref_War,pref_Western
328,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.31,0.11,0.02,0.04,0.19,0.15,0.0,0.5,0.03,0.04,0.02,0.03,0.1,0.24,0.1,0.34,0.16,0.0
329,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.17,0.1,0.18,0.36,0.04,0.01,0.37,0.02,0.0,0.04,0.13,0.03,0.25,0.09,0.14,0.11,0.05
330,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.04,0.08,0.0,0.05,0.22,0.09,0.05,0.58,0.0,0.03,0.04,0.03,0.08,0.19,0.03,0.12,0.13,0.0
331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.45,0.22,0.02,0.03,0.24,0.1,0.0,0.27,0.01,0.02,0.06,0.01,0.09,0.12,0.18,0.41,0.08,0.04
332,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.28,0.09,0.0,0.03,0.5,0.08,0.0,0.31,0.0,0.0,0.0,0.04,0.04,0.33,0.0,0.28,0.09,0.04
333,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.16,0.09,0.02,0.05,0.28,0.09,0.01,0.54,0.01,0.03,0.04,0.04,0.07,0.22,0.1,0.18,0.08,0.02
334,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.36,0.09,0.0,0.0,0.21,0.13,0.0,0.32,0.0,0.0,0.12,0.0,0.35,0.1,0.14,0.63,0.1,0.0
335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.15,0.08,0.01,0.03,0.73,0.06,0.0,0.23,0.01,0.0,0.02,0.02,0.01,0.24,0.05,0.1,0.02,0.02
336,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.58,0.49,0.0,0.07,0.13,0.02,0.0,0.35,0.03,0.0,0.0,0.0,0.04,0.14,0.48,0.18,0.28,0.0
337,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.05,0.05,0.06,0.02,0.41,0.03,0.0,0.41,0.0,0.06,0.03,0.01,0.13,0.31,0.05,0.19,0.12,0.01
338,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21,0.1,0.02,0.04,0.28,0.12,0.01,0.46,0.0,0.05,0.06,0.05,0.05,0.15,0.13,0.18,0.12,0.03
339,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.24,0.22,0.19,0.28,0.36,0.01,0.0,0.3,0.05,0.0,0.0,0.16,0.03,0.22,0.11,0.08,0.19,0.02
340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.19,0.05,0.0,0.04,0.36,0.09,0.0,0.38,0.0,0.06,0.14,0.0,0.04,0.12,0.01,0.21,0.0,0.0
341,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.05,0.02,0.04,0.03,0.41,0.11,0.03,0.5,0.01,0.03,0.02,0.04,0.03,0.2,0.05,0.14,0.02,0.0
342,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.19,0.11,0.02,0.03,0.27,0.09,0.0,0.54,0.01,0.03,0.02,0.02,0.05,0.17,0.12,0.18,0.11,0.02
343,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.12,0.04,0.06,0.31,0.07,0.01,0.44,0.0,0.01,0.03,0.04,0.04,0.25,0.1,0.21,0.07,0.02
344,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.16,0.09,0.01,0.03,0.3,0.07,0.01,0.55,0.0,0.01,0.02,0.04,0.05,0.3,0.05,0.19,0.07,0.02
345,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.46,0.19,0.0,0.05,0.2,0.13,0.0,0.34,0.03,0.03,0.03,0.03,0.05,0.16,0.14,0.35,0.14,0.03
346,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.38,0.17,0.05,0.07,0.25,0.12,0.0,0.39,0.02,0.0,0.03,0.05,0.04,0.16,0.13,0.29,0.11,0.04
347,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.24,0.15,0.06,0.12,0.37,0.04,0.0,0.33,0.04,0.0,0.1,0.03,0.04,0.12,0.08,0.33,0.04,0.0
348,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.07,0.02,0.02,0.02,0.15,0.11,0.05,0.66,0.03,0.03,0.02,0.02,0.02,0.24,0.05,0.24,0.09,0.0
349,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.31,0.2,0.02,0.04,0.17,0.05,0.0,0.39,0.0,0.08,0.06,0.04,0.09,0.19,0.26,0.26,0.23,0.05
350,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.28,0.04,0.04,0.06,0.08,0.13,0.0,0.5,0.0,0.0,0.07,0.07,0.13,0.21,0.04,0.44,0.1,0.0
351,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.55,0.22,0.0,0.0,0.15,0.32,0.0,0.27,0.0,0.1,0.07,0.0,0.03,0.25,0.33,0.45,0.12,0.0
352,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.26,0.08,0.0,0.0,0.1,0.13,0.0,0.74,0.0,0.0,0.02,0.0,0.11,0.19,0.15,0.36,0.15,0.0
353,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.07,0.06,0.01,0.04,0.32,0.01,0.02,0.6,0.01,0.01,0.01,0.06,0.05,0.27,0.06,0.08,0.09,0.02
354,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.22,0.07,0.0,0.0,0.08,0.1,0.04,0.3,0.0,0.0,0.16,0.05,0.19,0.29,0.14,0.42,0.08,0.0
355,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.29,0.03,0.0,0.01,0.15,0.08,0.05,0.52,0.01,0.0,0.09,0.0,0.22,0.19,0.06,0.45,0.08,0.0
356,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.35,0.16,0.04,0.08,0.33,0.06,0.0,0.29,0.03,0.0,0.03,0.01,0.05,0.2,0.12,0.23,0.11,0.0
357,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.03,0.05,0.03,0.09,0.14,0.02,0.0,0.8,0.03,0.0,0.03,0.03,0.08,0.16,0.11,0.04,0.06,0.0
358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.72,0.32,0.08,0.04,0.08,0.07,0.0,0.25,0.04,0.0,0.0,0.0,0.03,0.32,0.33,0.45,0.18,0.0
359,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.2,0.11,0.01,0.04,0.2,0.09,0.01,0.62,0.02,0.02,0.0,0.01,0.08,0.22,0.1,0.14,0.22,0.01
360,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.14,0.06,0.0,0.0,0.35,0.09,0.01,0.45,0.0,0.05,0.04,0.04,0.07,0.39,0.07,0.23,0.08,0.03
361,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.42,0.0,0.0,0.0,0.19,0.2,0.0,0.39,0.0,0.06,0.05,0.0,0.3,0.11,0.06,0.69,0.11,0.0
362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.32,0.14,0.05,0.05,0.31,0.11,0.0,0.33,0.01,0.03,0.1,0.03,0.05,0.13,0.19,0.28,0.08,0.01
363,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.03,0.41,0.06,0.0,0.48,0.0,0.06,0.06,0.09,0.06,0.42,0.0,0.23,0.14,0.0
364,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.06,0.06,0.04,0.07,0.36,0.05,0.03,0.54,0.0,0.0,0.05,0.06,0.03,0.18,0.09,0.14,0.04,0.0
365,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.17,0.1,0.0,0.0,0.2,0.07,0.0,0.15,0.0,0.0,0.79,0.0,0.0,0.07,0.13,0.31,0.0,0.0
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.3,0.13,0.0,0.0,0.11,0.12,0.0,0.22,0.0,0.02,0.52,0.0,0.09,0.1,0.28,0.36,0.06,0.0
367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.34,0.14,0.0,0.0,0.13,0.2,0.03,0.26,0.0,0.03,0.55,0.0,0.0,0.12,0.27,0.3,0.05,0.0
368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.39,0.35,0.06,0.03,0.2,0.05,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.33,0.36,0.12,0.23,0.0
369,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.21,0.12,0.01,0.01,0.3,0.05,0.0,0.39,0.01,0.06,0.03,0.05,0.14,0.17,0.16,0.27,0.13,0.03
370,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.39,0.19,0.02,0.04,0.29,0.09,0.0,0.41,0.02,0.0,0.09,0.02,0.0,0.18,0.16,0.21,0.14,0.08
371,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.17,0.04,0.0,0.0,0.02,0.2,0.0,0.43,0.0,0.01,0.32,0.0,0.09,0.11,0.07,0.5,0.04,0.0
372,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.24,0.15,0.09,0.13,0.36,0.04,0.01,0.38,0.01,0.01,0.02,0.1,0.02,0.25,0.09,0.12,0.09,0.02
373,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.32,0.17,0.02,0.04,0.22,0.12,0.01,0.38,0.02,0.01,0.05,0.02,0.05,0.15,0.14,0.34,0.06,0.01
374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.35,0.04,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.12,0.26,0.0,0.19,0.05,0.16,0.81,0.04,0.0
375,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06,0.04,0.0,0.0,0.26,0.07,0.0,0.51,0.0,0.0,0.03,0.05,0.06,0.41,0.04,0.29,0.04,0.0
376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.32,0.15,0.0,0.0,0.28,0.09,0.0,0.33,0.0,0.0,0.22,0.0,0.02,0.19,0.15,0.33,0.03,0.0
377,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.23,0.14,0.05,0.1,0.29,0.06,0.01,0.47,0.01,0.01,0.05,0.08,0.03,0.21,0.1,0.17,0.08,0.02
378,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.26,0.16,0.01,0.07,0.36,0.07,0.02,0.39,0.01,0.01,0.07,0.03,0.05,0.17,0.15,0.17,0.11,0.03
379,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.13,0.03,0.07,0.23,0.05,0.01,0.51,0.01,0.03,0.05,0.05,0.06,0.19,0.14,0.17,0.16,0.02
380,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.11,0.12,0.08,0.16,0.22,0.05,0.01,0.5,0.0,0.04,0.02,0.12,0.08,0.28,0.08,0.16,0.1,0.01
381,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.14,0.06,0.0,0.02,0.26,0.17,0.02,0.62,0.0,0.0,0.02,0.0,0.04,0.11,0.14,0.18,0.12,0.02
382,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.04,0.02,0.0,0.03,0.2,0.05,0.0,0.64,0.0,0.08,0.03,0.02,0.13,0.23,0.04,0.19,0.12,0.03
383,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.4,0.09,0.04,0.09,0.14,0.13,0.0,0.43,0.0,0.05,0.03,0.1,0.23,0.23,0.16,0.44,0.13,0.0
384,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.12,0.07,0.04,0.04,0.3,0.09,0.03,0.46,0.0,0.05,0.05,0.05,0.06,0.15,0.08,0.16,0.08,0.02
385,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.96,0.4,0.0,0.0,0.0,0.14,0.0,0.21,0.0,0.0,0.0,0.0,0.05,0.08,0.25,0.45,0.18,0.06
386,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.23,0.14,0.07,0.06,0.26,0.11,0.02,0.39,0.01,0.01,0.09,0.05,0.03,0.11,0.15,0.19,0.12,0.01
387,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.29,0.1,0.04,0.06,0.13,0.11,0.0,0.38,0.0,0.02,0.23,0.02,0.12,0.09,0.1,0.43,0.06,0.0
388,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.11,0.07,0.05,0.09,0.41,0.07,0.01,0.4,0.02,0.04,0.04,0.11,0.06,0.24,0.07,0.13,0.09,0.01
389,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.14,0.09,0.08,0.13,0.13,0.14,0.0,0.6,0.0,0.04,0.0,0.11,0.11,0.29,0.08,0.27,0.13,0.0
390,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.21,0.1,0.01,0.02,0.2,0.13,0.01,0.55,0.0,0.01,0.03,0.05,0.07,0.17,0.07,0.19,0.14,0.07
391,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.16,0.11,0.04,0.04,0.25,0.1,0.03,0.55,0.0,0.03,0.02,0.06,0.07,0.2,0.08,0.16,0.1,0.02
392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.28,0.16,0.05,0.12,0.41,0.05,0.0,0.31,0.02,0.01,0.03,0.05,0.04,0.18,0.12,0.19,0.05,0.02
393,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.49,0.27,0.02,0.09,0.34,0.06,0.0,0.22,0.03,0.01,0.1,0.04,0.01,0.15,0.29,0.26,0.07,0.02
394,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.37,0.27,0.04,0.09,0.27,0.07,0.0,0.45,0.05,0.02,0.03,0.05,0.04,0.21,0.2,0.17,0.14,0.02
395,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.48,0.21,0.02,0.04,0.1,0.03,0.0,0.31,0.03,0.01,0.03,0.0,0.12,0.11,0.1,0.58,0.09,0.02
396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.25,0.09,0.02,0.06,0.19,0.17,0.0,0.51,0.01,0.05,0.04,0.07,0.11,0.15,0.16,0.28,0.13,0.02
397,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.2,0.17,0.05,0.08,0.39,0.07,0.0,0.37,0.01,0.02,0.03,0.08,0.07,0.24,0.11,0.13,0.12,0.04
398,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.3,0.19,0.06,0.14,0.26,0.09,0.02,0.34,0.02,0.01,0.05,0.07,0.03,0.14,0.11,0.21,0.08,0.02
399,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.32,0.05,0.0,0.09,0.28,0.06,0.0,0.28,0.0,0.0,0.19,0.0,0.08,0.27,0.11,0.37,0.09,0.0
400,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.16,0.11,0.03,0.05,0.3,0.06,0.0,0.47,0.0,0.02,0.01,0.06,0.09,0.29,0.05,0.17,0.13,0.03
401,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.24,0.15,0.06,0.07,0.31,0.1,0.03,0.45,0.0,0.0,0.02,0.02,0.08,0.19,0.17,0.21,0.14,0.02
402,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.41,0.23,0.03,0.07,0.29,0.07,0.0,0.31,0.02,0.0,0.07,0.0,0.05,0.21,0.22,0.29,0.15,0.0
403,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.26,0.02,0.0,0.07,0.33,0.14,0.0,0.39,0.01,0.03,0.06,0.01,0.13,0.18,0.06,0.4,0.14,0.0
404,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.18,0.1,0.05,0.12,0.32,0.06,0.02,0.43,0.02,0.01,0.08,0.05,0.03,0.16,0.08,0.15,0.06,0.03
405,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.15,0.11,0.05,0.06,0.27,0.08,0.03,0.45,0.01,0.02,0.08,0.07,0.04,0.17,0.11,0.14,0.12,0.02
406,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.27,0.17,0.06,0.08,0.4,0.07,0.0,0.32,0.01,0.03,0.11,0.08,0.05,0.17,0.15,0.17,0.09,0.03
407,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.3,0.07,0.0,0.01,0.28,0.15,0.0,0.43,0.0,0.05,0.04,0.05,0.22,0.23,0.15,0.4,0.06,0.0
408,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.13,0.08,0.02,0.02,0.26,0.04,0.01,0.52,0.0,0.03,0.02,0.04,0.09,0.19,0.09,0.18,0.13,0.02
409,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21,0.0,0.04,0.04,0.26,0.06,0.0,0.58,0.0,0.0,0.0,0.08,0.06,0.35,0.02,0.29,0.09,0.0
410,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.46,0.28,0.03,0.06,0.34,0.07,0.0,0.34,0.0,0.03,0.02,0.08,0.06,0.23,0.21,0.18,0.12,0.03
411,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.31,0.16,0.1,0.03,0.28,0.07,0.02,0.45,0.0,0.0,0.06,0.04,0.02,0.17,0.14,0.25,0.1,0.0
412,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.26,0.14,0.0,0.0,0.17,0.11,0.0,0.64,0.0,0.01,0.01,0.02,0.1,0.32,0.2,0.17,0.2,0.0
413,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.16,0.0,0.0,0.0,0.1,0.21,0.0,0.46,0.0,0.05,0.11,0.0,0.12,0.11,0.19,0.52,0.04,0.0
414,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25,0.05,0.04,0.05,0.18,0.09,0.0,0.37,0.0,0.0,0.04,0.04,0.13,0.24,0.13,0.41,0.13,0.0
415,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.23,0.13,0.03,0.09,0.3,0.08,0.0,0.45,0.01,0.01,0.04,0.05,0.04,0.23,0.07,0.2,0.07,0.02
416,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.28,0.15,0.05,0.08,0.35,0.09,0.0,0.32,0.02,0.02,0.09,0.06,0.04,0.18,0.15,0.21,0.08,0.02
417,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.14,0.12,0.0,0.07,0.14,0.09,0.0,0.36,0.0,0.07,0.16,0.02,0.19,0.07,0.09,0.47,0.0,0.0
418,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.27,0.19,0.03,0.03,0.28,0.04,0.0,0.37,0.0,0.06,0.0,0.04,0.05,0.41,0.12,0.21,0.13,0.0
419,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.09,0.04,0.03,0.0,0.17,0.12,0.0,0.59,0.0,0.06,0.02,0.03,0.21,0.23,0.05,0.24,0.09,0.0
420,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.32,0.15,0.0,0.01,0.12,0.22,0.0,0.31,0.01,0.08,0.16,0.0,0.1,0.15,0.2,0.41,0.11,0.0
421,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.26,0.12,0.01,0.03,0.18,0.15,0.0,0.36,0.01,0.01,0.3,0.0,0.09,0.11,0.19,0.26,0.07,0.01
422,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.19,0.06,0.0,0.02,0.04,0.2,0.0,0.74,0.0,0.05,0.01,0.0,0.07,0.11,0.03,0.33,0.13,0.0
423,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.17,0.08,0.06,0.16,0.2,0.06,0.04,0.55,0.0,0.0,0.03,0.08,0.03,0.21,0.05,0.13,0.09,0.05
424,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.53,0.21,0.01,0.01,0.15,0.16,0.0,0.27,0.0,0.02,0.14,0.02,0.06,0.12,0.26,0.35,0.1,0.02
425,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.07,0.1,0.03,0.04,0.24,0.08,0.0,0.38,0.0,0.12,0.05,0.11,0.12,0.17,0.06,0.23,0.16,0.04
426,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.23,0.09,0.04,0.06,0.2,0.1,0.0,0.43,0.0,0.03,0.07,0.09,0.15,0.18,0.03,0.28,0.06,0.0
427,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.19,0.05,0.02,0.09,0.29,0.14,0.0,0.41,0.02,0.04,0.05,0.06,0.13,0.18,0.02,0.33,0.1,0.0
428,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.23,0.13,0.03,0.06,0.31,0.07,0.01,0.42,0.02,0.02,0.06,0.05,0.05,0.18,0.1,0.17,0.09,0.03
429,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.24,0.11,0.02,0.02,0.15,0.19,0.0,0.54,0.0,0.03,0.09,0.0,0.06,0.16,0.17,0.24,0.16,0.0
430,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.38,0.03,0.06,0.06,0.14,0.21,0.0,0.3,0.0,0.04,0.04,0.06,0.24,0.2,0.03,0.61,0.2,0.0
431,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.26,0.18,0.01,0.03,0.38,0.1,0.0,0.39,0.01,0.0,0.03,0.0,0.03,0.21,0.17,0.23,0.07,0.0
432,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25,0.15,0.02,0.03,0.17,0.17,0.0,0.44,0.0,0.07,0.01,0.02,0.08,0.21,0.1,0.3,0.16,0.03
433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.15,0.1,0.02,0.13,0.43,0.02,0.0,0.3,0.03,0.0,0.09,0.0,0.0,0.28,0.06,0.2,0.07,0.0
434,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.31,0.17,0.05,0.06,0.33,0.09,0.0,0.29,0.01,0.01,0.11,0.04,0.04,0.14,0.18,0.25,0.09,0.02
435,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.17,0.04,0.02,0.03,0.35,0.12,0.0,0.47,0.02,0.01,0.07,0.04,0.02,0.21,0.08,0.23,0.03,0.03
436,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.12,0.09,0.06,0.12,0.33,0.04,0.0,0.46,0.02,0.02,0.06,0.1,0.04,0.26,0.08,0.14,0.07,0.01
437,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.34,0.21,0.03,0.03,0.39,0.03,0.0,0.35,0.0,0.0,0.0,0.01,0.0,0.32,0.16,0.23,0.19,0.0
