movie_id,title,genres,actors,directors,keywords,rating,vote_count,popularity,release_date,runtime,original_language,spoken_languages,budget,revenue,overview
9783,Sublime,"['Horror', 'Thriller']","[{'id': 59216, 'name': 'Tom Cavanagh', 'character': 'George Grieves', 'order': 0}, {'id': 59213, 'name': 'Jeffrey Anderson-Gunter', 'character': 'P.J.', 'order': 1}, {'id': 59214, 'name': 'Cas Anvar', 'character': 'Dr. Sharazi', 'order': 2}, {'id': 15423, 'name': 'Paget Brewster', 'character': 'Andrea', 'order': 3}, {'id': 59215, 'name': 'Jordi Caballero', 'character': 'Friar Lazaro Mate', 'order': 4}]","[{'id': 41621, 'name': 'Tony Krantz'}]","['nurse', 'psychology', 'suspense', 'blood', 'hospital']",5.3,33,6.833164,2007-06-15,113.0,en,['en'],0,0,"Admitted to Mt. Abaddon Hospital for a routine procedure, George Grieves discovers that his condition is much more serious and complicated than originally expected; and as his own fears begin to manifest around him, he learns that Mt. Abaddon is not a place where people come to get better... it is a place where people come to die."
386826,A Beginner's Guide to Snuff,"['Thriller', 'Comedy', 'Horror']","[{'id': 84763, 'name': 'Joey Kern', 'character': 'Dresden Winters', 'order': 1}, {'id': 33052, 'name': 'Luke Edwards', 'character': 'Dominic Winters', 'order': 2}, {'id': 1220754, 'name': 'Bree Williamson', 'character': 'Jennifer', 'order': 3}, {'id': 56267, 'name': 'Brad Greenquist', 'character': 'Kenneth Kennedy', 'order': 4}, {'id': 1639314, 'name': 'Perry Laylon Ojeda', 'character': 'Jorge', 'order': 5}]","[{'id': 94917, 'name': 'Mitchell Altieri'}]",['snuff'],0.0,0,0.060127,2016-03-04,87.0,en,['en'],0,0,"Two brothers, desperate to break into the world of television and film, decide to enter a horror movie contest. And what could be more horrifying than the elusive snuff film?"
205126,Independence Daysaster,"['Action', 'Science Fiction']","[{'id': 132347, 'name': 'Casey Dubois', 'character': 'Nick', 'order': 0}, {'id': 1114366, 'name': 'Iain Belcher', 'character': 'Todd', 'order': 1}, {'id': 204975, 'name': 'Andrea Brooks', 'character': 'Eliza', 'order': 2}, {'id': 200615, 'name': 'Nicholas Carella', 'character': 'SETI Technician', 'order': 3}, {'id': 37979, 'name': 'Emily Holmes', 'character': 'Celia Lehman', 'order': 4}]","[{'id': 1187609, 'name': 'W.D. Hogan'}]","['ufo', 'extraterrestrial', 'spaceship', 'alien']",4.2,22,1.959405,2013-06-27,86.0,en,"['en', 'fr', 'de']",1800000,0,"When Earth is attacked by a hostile alien force, a small town firefighter and a rogue SETI scientist team up to activate the only technology capable of defeating the invaders."
98557,Dysfunctional Friends,"['Comedy', 'Romance']","[{'id': 58150, 'name': 'Stacey Dash', 'character': 'Lisa', 'order': 0}, {'id': 93820, 'name': 'Reagan Gomez-Preston', 'character': 'Ebony', 'order': 1}, {'id': 76667, 'name': 'Wesley Jonathan', 'character': 'Brett', 'order': 2}, {'id': 138323, 'name': 'Persia White', 'character': 'Trenyce', 'order': 3}, {'id': 84115, 'name': 'Jason Weaver', 'character': 'Gary', 'order': 4}]","[{'id': 1018699, 'name': 'Corey Grant'}]",[],5.0,4,0.21544,2012-02-03,101.0,en,['en'],1800000,0,"A group of college friends are reunited after the death of their very successful friend. The will dictates that each person will receive a large sum of money if they can all successfully stay in his mansion for a week. If one person leaves, everyone forfeits the money."
104,Run Lola Run,"['Action', 'Drama', 'Thriller']","[{'id': 679, 'name': 'Franka Potente', 'character': 'Lola', 'order': 0}, {'id': 677, 'name': 'Moritz Bleibtreu', 'character': 'Manni', 'order': 1}, {'id': 1081, 'name': 'Herbert Knaup', 'character': ""Lola's Father"", 'order': 2}, {'id': 1082, 'name': 'Nina Petri', 'character': 'Frau Hansen', 'order': 3}, {'id': 1083, 'name': 'Armin Rohde', 'character': 'Herr Schuster', 'order': 4}]","[{'id': 1071, 'name': 'Tom Tykwer'}]","['berlin', 'casino', 'nun', 'red hair', 'running', 'homeless person', 'supermarket', 'ambulance', 'subway', 'daughter']",7.2,664,27.36562,1998-08-20,81.0,de,"['de', 'en', 'ja']",1530000,7267585,"Lola receives a phone call from her boyfriend Manni. He lost 100,000 DM in a subway train that belongs to a very bad guy. She has 20 minutes to raise this amount and meet Manni. Otherwise, he will rob a store to get the money. Three different alternatives may happen depending on some minor event along Lola's run."
10894,May,"['Drama', 'Horror', 'Thriller', 'Romance']","[{'id': 32799, 'name': 'Angela Bettis', 'character': 'May Dove Canady', 'order': 0}, {'id': 23958, 'name': 'Jeremy Sisto', 'character': 'Adam Stubbs', 'order': 1}, {'id': 1772, 'name': 'Anna Faris', 'character': 'Polly', 'order': 2}, {'id': 1582, 'name': 'James Duval', 'character': 'Blank', 'order': 3}, {'id': 59090, 'name': 'Nichole Hiltz', 'character': 'Ambrosia', 'order': 4}]","[{'id': 51534, 'name': 'Lucky McKee'}]","['difficult childhood', 'psychoterror', 'murder', 'loneliness', 'artificial']",6.3,152,8.650779,2002-01-13,93.0,en,['en'],500000,150277,"Psychological horror about a lonely young woman traumatized by a difficult childhood, and her increasingly desperate attempts to connect with the people around her."
246449,Against the Wild,"['Adventure', 'Family']","[{'id': 57395, 'name': 'Natasha Henstridge', 'character': 'Susan Wade', 'order': 0}, {'id': 1107800, 'name': 'CJ Adams', 'character': 'Zack Wade', 'order': 1}, {'id': 1189293, 'name': 'Erin Pitt', 'character': 'Hannah Wade', 'order': 2}, {'id': 190900, 'name': 'Ted Whittall', 'character': 'Robert Wade', 'order': 3}, {'id': 1196455, 'name': 'Rainbow Francks', 'character': 'Charlie Foster', 'order': 4}]","[{'id': 115585, 'name': 'Richard Boddington'}]","['cave', 'plane wreck', 'salmon', 'bears', 'northern canada', 'wolves', 'alaskan malamute', 'dove ""family-approved""']",4.9,19,2.492747,2013-12-29,90.0,en,['en'],1493619,0,"The action-packed feature film tells the dramatic tale of two siblings and their Alaskan Malamute, who must make an emergency landing when their small plane has engine problems. They find themselves in a beautiful but potentially dangerous natural environment that they must overcome together."
32579,Under the Same Moon,['Drama'],"[{'id': 36628, 'name': 'Kate del Castillo', 'character': 'Rosario', 'order': 1}, {'id': 18460, 'name': 'Adrián Alonso Barona', 'character': ""Carlos Reyes 'Carlitos'"", 'order': 2}, {'id': 239574, 'name': 'Eugenio Derbez', 'character': 'Enrique', 'order': 3}, {'id': 59174, 'name': 'America Ferrera', 'character': 'Martha', 'order': 4}, {'id': 23877, 'name': 'Angelina Peláez', 'character': 'Benita Reyes', 'order': 6}]","[{'id': 437833, 'name': 'Patricia Riggen'}]","['independent film', 'woman director']",7.0,28,2.756435,2008-03-20,106.0,es,"['en', 'es']",0,23311391,"Tells the parallel stories of nine-year-old Carlitos and his mother, Rosario. In the hopes of providing a better life for her son, Rosario works illegally in the U.S. while her mother cares for Carlitos back in Mexico."
1688,Conquest of the Planet of the Apes,"['Action', 'Science Fiction']","[{'id': 7505, 'name': 'Roddy McDowall', 'character': 'Caesar', 'order': 0}, {'id': 18666, 'name': 'Don Murray', 'character': 'Breck', 'order': 1}, {'id': 1793, 'name': 'Ricardo Montalban', 'character': 'Armando', 'order': 2}, {'id': 98797, 'name': 'Hari Rhodes', 'character': 'MacDonald', 'order': 3}, {'id': 99829, 'name': 'Severn Darden', 'character': 'Kolp', 'order': 4}]","[{'id': 18669, 'name': 'J. Lee Thompson'}]","['circus', 'pet', 'human being', 'dystopia', 'insurrection', 'army', 'ape']",6.1,236,18.828683,1972-06-29,88.0,en,['en'],1700000,9700000,"In a futuristic world that has embraced ape slavery, Caesar, the son of the late simians Cornelius and Zira, surfaces after almost twenty years of hiding out from the authorities, and prepares for a slave revolt against humanity."
1999,In the Bedroom,"['Drama', 'Thriller']","[{'id': 207, 'name': 'Tom Wilkinson', 'character': 'Matt Fowler', 'order': 0}, {'id': 5606, 'name': 'Sissy Spacek', 'character': 'Ruth Fowler', 'order': 1}, {'id': 6408, 'name': 'Nick Stahl', 'character': 'Frank Fowler', 'order': 2}, {'id': 3141, 'name': 'Marisa Tomei', 'character': 'Natalie Strout', 'order': 3}, {'id': 15338, 'name': 'William Mapother', 'character': 'Richard Strout', 'order': 4}]","[{'id': 5010, 'name': 'Todd Field'}]","['age difference', 'fishing', 'arbitrary law', 'conductor', 'ex husband', 'single', 'independent film']",6.4,89,6.979638,2001-11-23,130.0,en,"['sh', 'en']",1700000,0,"Summertime on the coast of Maine, ""In the Bedroom"" centers on the inner dynamics of a family in transition. Matt Fowler is a doctor practicing in his native Maine and is married to New York born Ruth Fowler, a music teacher. He is involved in a love affair with a local single mother. As the beauty of Maine's brief and fleeting summer comes to an end, these characters find themselves in the midst of unimaginable tragedy."
43947,I Spit on Your Grave,"['Thriller', 'Crime', 'Horror']","[{'id': 129928, 'name': 'Sarah Butler', 'character': 'Jennifer Hills', 'order': 0}, {'id': 32598, 'name': 'Daniel Franzese', 'character': 'Stanley', 'order': 1}, {'id': 9186, 'name': 'Chad Lindberg', 'character': 'Matthew', 'order': 2}, {'id': 90576, 'name': 'Jeff Branson', 'character': ""John 'Johnny' Miller"", 'order': 3}, {'id': 63916, 'name': 'Rodney Eastman', 'character': 'Andy', 'order': 4}]","[{'id': 88039, 'name': 'Steven R. Monroe'}]","['rape', 'fondling', 'revenge', 'writer', 'strangulation', 'female writer', 'garden shears', 'rape and revenge']",6.3,519,26.281839,2010-06-17,108.0,en,['en'],2000000,572809,"A remake of the 1979 controversial cult classic, I Spit on Your Grave retells the horrific tale of writer Jennifer Hills who takes a retreat from the city to a charming cabin in the woods to start on her next book. But Jennifer's presence in the small town attracts the attention of a few morally deprived locals led by Johnny, the town's service station owner, his two co-workers, Andy and Stanley, who along with their socially and mentally challenged friend Matthew, set out one night to teach this city girl a lesson."
24066,"Happy, Texas","['Comedy', 'Crime']","[{'id': 18324, 'name': 'Steve Zahn', 'character': 'Wayne Wayne Wayne Jr.', 'order': 0}, {'id': 3905, 'name': 'William H. Macy', 'character': 'Sheriff Chappy Dent', 'order': 1}, {'id': 18325, 'name': 'Jeremy Northam', 'character': 'Harry Sawyer', 'order': 2}, {'id': 18316, 'name': 'Ally Walker', 'character': ""Josephine 'Joe' McClintock"", 'order': 3}, {'id': 2372, 'name': 'Ron Perlman', 'character': 'Marshal Nalhober', 'order': 4}]","[{'id': 942084, 'name': 'Mark Illsley'}]","['small town', 'texas', 'con man', 'fraud', 'independent film', 'mistaken identity', 'in the closet', 'fish out of water', 'escaped convict', 'stolen identity']",5.5,39,2.079125,1999-12-03,98.0,en,['en'],1700000,1943649,"Two escaped convicts roll into the village of Happy, Texas, where they're mistaken for a gay couple who work as beauty pageant consultants. They go along with it to duck the police, but the local sheriff has a secret of his own."
9709,My Summer of Love,"['Drama', 'Thriller', 'Romance']","[{'id': 37983, 'name': 'Natalie Press', 'character': 'Mona', 'order': 0}, {'id': 5081, 'name': 'Emily Blunt', 'character': 'Tamsin', 'order': 1}, {'id': 14887, 'name': 'Paddy Considine', 'character': 'Phil', 'order': 2}, {'id': 58693, 'name': 'Dean Andrews', 'character': 'Ricky', 'order': 3}]","[{'id': 64194, 'name': 'Paweł Pawlikowski'}]","['england', 'brother sister relationship', 'becoming an adult', 'northern england', 'female friendship', 'moped', 'lesbian relationship', 'homosexuality', 'summer', 'tomboy']",6.0,59,3.939753,2004-08-20,86.0,en,['en'],0,0,"In the Yorkshire countryside, working-class tomboy Mona meets the exotic, pampered Tasmin. Over the summer season, the two young women discover they have much to teach one another, and much to explore together."
191714,The Lunchbox,"['Drama', 'Romance']","[{'id': 76793, 'name': 'Irrfan Khan', 'character': 'Saajan Fernandes', 'order': 0}, {'id': 1077932, 'name': 'Nimrat Kaur', 'character': 'Ila', 'order': 1}, {'id': 85047, 'name': 'Nawazuddin Siddiqui', 'character': 'Shaikh', 'order': 2}, {'id': 933391, 'name': 'Denzil Smith', 'character': 'Mr. Shroff', 'order': 3}, {'id': 587092, 'name': 'Bharati Achrekar', 'character': 'Mrs. Deshpande', 'order': 4}]","[{'id': 1117026, 'name': 'Ritesh Batra'}]",[],7.3,221,14.017809,2013-09-19,104.0,hi,"['en', 'hi']",1000000,4235151,"A mistaken delivery in Mumbai's famously efficient lunchbox delivery system (Mumbai's Dabbawallahs) connects a young housewife to a stranger in the dusk of his life. They build a fantasy world together through notes in the lunchbox. Gradually, this fantasy threatens to overwhelm their reality."
25312,Yes,"['Drama', 'Romance']","[{'id': 11148, 'name': 'Joan Allen', 'character': 'She', 'order': 0}, {'id': 10917, 'name': 'Simon Abkarian', 'character': 'He', 'order': 1}, {'id': 4783, 'name': 'Sam Neill', 'character': 'Anthony', 'order': 2}, {'id': 1834, 'name': 'Shirley Henderson', 'character': 'Cleaner', 'order': 3}, {'id': 23587, 'name': 'Stephanie Leonidas', 'character': 'Grace', 'order': 4}]","[{'id': 57206, 'name': 'Sally Potter'}]",['woman director'],5.9,7,3.677831,2005-08-05,100.0,en,['en'],0,0,"She is a scientist. He is a Lebanese doctor. They meet at a banquet and fall into a carefree, passionate relationship. But difficulties abound because of his heritage and her loveless marriage. She flies to Havana to sort things out on the beach and in the cabarets. She sends him a ticket, but harbors no illusions that He will join her in this Caribbean melting pot."
34106,You Can't Take It With You,"['Comedy', 'Romance']","[{'id': 30210, 'name': 'Jean Arthur', 'character': 'Alice Sycamore', 'order': 0}, {'id': 17753, 'name': 'Lionel Barrymore', 'character': 'Grandpa Martin Vanderhof', 'order': 1}, {'id': 854, 'name': 'James Stewart', 'character': 'Tony Kirby', 'order': 2}, {'id': 30211, 'name': 'Edward Arnold', 'character': 'Anthony P. Kirby', 'order': 3}, {'id': 39801, 'name': 'Mischa Auer', 'character': 'Boris Kolenkhov', 'order': 4}]","[{'id': 2662, 'name': 'Frank Capra'}]","['monopoly', 'tycoon', 'house', 'love', 'friends', 'eccentric', 'secretary', 'free spirit', 'rich snob', 'stenographer']",7.2,79,3.426314,1938-08-23,126.0,en,"['en', 'ru']",1644736,7433101,"Alice, the only relatively normal member of the eccentric Sycamore family, falls in love with Tony Kirby. His wealthy banker father, Anthony P. Kirby, and his snobbish mother, strongly disapprove of the match. When the Kirbys are invited to dinner to become better acquainted with their future in-laws, things do not turn out the way Alice had hoped."
11426,From Here to Eternity,"['War', 'Drama', 'Romance']","[{'id': 13784, 'name': 'Burt Lancaster', 'character': '1st Sgt. Milton Warden', 'order': 0}, {'id': 12151, 'name': 'Montgomery Clift', 'character': ""Pvt. Robert E. Lee 'Prew' Prewitt"", 'order': 1}, {'id': 20141, 'name': 'Deborah Kerr', 'character': 'Karen Holmes', 'order': 2}, {'id': 17752, 'name': 'Donna Reed', 'character': ""Alma 'Lorene' Burke"", 'order': 3}, {'id': 4347, 'name': 'Frank Sinatra', 'character': 'Pvt. Angelo Maggio', 'order': 4}]","[{'id': 4065, 'name': 'Fred Zinnemann'}]","['hawaii', 'harassment', 'pearl harbor', 'bombing', 'military life', 'army base']",7.2,133,6.915201,1953-08-04,118.0,en,['en'],1650000,30500000,"In 1941 Hawaii, a private is cruelly punished for not boxing on his unit's team, while his captain's wife and second in command are falling in love."
13909,She Wore a Yellow Ribbon,['Western'],"[{'id': 4165, 'name': 'John Wayne', 'character': 'Capt. Nathan Cutting Brittles', 'order': 0}, {'id': 30296, 'name': 'Joanne Dru', 'character': 'Olivia Dandridge', 'order': 1}, {'id': 103071, 'name': 'John Agar', 'character': 'Lt. Flint Cohill', 'order': 2}, {'id': 8258, 'name': 'Ben Johnson', 'character': 'Sgt. Tyree', 'order': 3}, {'id': 4316, 'name': 'Harry Carey, Jr.', 'character': '2nd Lt. Ross Pennell', 'order': 4}]","[{'id': 8500, 'name': 'John Ford'}]","['captain', 'fort', 'retirement', 'attack', 'cavalry']",7.1,61,8.535178,1949-10-22,103.0,en,['en'],1600000,5400000,"After Custer and the 7th Cavalry are wiped out by Indians, everyone expects the worst. Capt. Nathan Brittles is ordered out on patrol but he's also required to take along Abby Allshard, wife of the Fort's commanding officer, and her niece, the pretty Olivia Dandridge, who are being evacuated for their own safety. Brittles is only a few days away from retirement and Olivia has caught the eye of two of the young officers in the Company, Lt. Flint Cohill and 2nd Lt. Ross Pennell. She's taken to wearing a yellow ribbon in her hair, a sign that she has a beau in the Cavalry, but refuses to say for whom she is wearing it."
206284,Grace Unplugged,"['Drama', 'Music']","[{'id': 113926, 'name': 'AJ Michalka', 'character': 'Gracie Trey', 'order': 0}, {'id': 11153, 'name': 'James Denton', 'character': 'Johnny Trey', 'order': 1}, {'id': 7166, 'name': 'Kevin Pollak', 'character': 'Frank ""Mossy"" Mostin', 'order': 2}, {'id': 2138, 'name': 'Shawnee Smith', 'character': 'Michelle Trey', 'order': 3}, {'id': 56676, 'name': 'Michael Welch', 'character': 'Quentin', 'order': 4}]","[{'id': 1156260, 'name': 'Brad J. Silverman'}]",['christian'],6.0,24,2.160586,2013-10-04,102.0,en,['en'],0,0,"A talented young singer and aspiring songwriter’s Christian faith and family ties are tested when she defies her worship-pastor father and pursues pop-music stardom in GRACE UNPLUGGED, a moving and inspiring new film that explores the true meaning of success."
27455,Foolish,"['Comedy', 'Drama']","[{'id': 62842, 'name': 'Eddie Griffin', 'character': ""Miles 'Foolish' Waise"", 'order': 0}, {'id': 65164, 'name': 'Master P', 'character': ""Quentin 'Fifty Dollah' Waise"", 'order': 1}, {'id': 97778, 'name': 'Amie Petersen', 'character': 'Desiree', 'order': 2}, {'id': 11480, 'name': 'Frank Sivero', 'character': 'Giovanni', 'order': 3}, {'id': 97779, 'name': 'Daphnée Duplaix Samuel', 'character': 'Clarisse', 'order': 4}]","[{'id': 54827, 'name': 'Dave Meyers'}]","['independent film', 'sexual humor', 'drug humor']",6.3,3,0.796009,1999-04-09,84.0,en,['en'],0,6033999,"'Foolish' Waise is a talented comedian with a hard-edge trying to make it in the comedy clubs in LA while his brother is a hard-nosed gangster trying to make it on the streets. With all the competition they face in their chosen ""professions,"" their biggest battle is with each other over the love of a pretty girl."
66468,N-Secure,"['Drama', 'Crime', 'Thriller']","[{'id': 1039985, 'name': 'Cordell Moore', 'character': 'David Alan Washington', 'order': 0}, {'id': 154000, 'name': 'Essence Atkins', 'character': 'Robin Joyner', 'order': 1}, {'id': 43946, 'name': 'Denise Boutte', 'character': 'Tina Simpson', 'order': 2}, {'id': 92087, 'name': 'Tempestt Bledsoe', 'character': 'Jill', 'order': 3}, {'id': 1218183, 'name': 'Lamman Rucker', 'character': 'Isaac Roberts', 'order': 4}]","[{'id': 155747, 'name': 'David M. Matthews'}]",[],4.3,4,0.13456,2010-10-15,0.0,en,[],0,2592808,"N-Secure is a no holds-barred thrilling drama mixed with murder, mayhem and manipulation among affluent professionals. This film sheds light on a man's downfall from the pinnacles of success into the depths of his damaged character. His insecurities lead him into a series of troubled romantic relationships and eventually a web of events that include betrayal and murder."
7973,Caramel,"['Drama', 'Comedy', 'Romance']","[{'id': 53431, 'name': 'Nadine Labaki', 'character': 'Layale', 'order': 0}, {'id': 53442, 'name': 'Yasmine Al Massri', 'character': 'Nisrine', 'order': 1}, {'id': 53443, 'name': 'Joanna Moukarzel', 'character': 'Rima', 'order': 2}, {'id': 53444, 'name': 'Gisèle Aouad', 'character': 'Jamale', 'order': 3}, {'id': 53445, 'name': 'Adel Karam', 'character': 'Youssef', 'order': 4}]","[{'id': 53431, 'name': 'Nadine Labaki'}]","['women', 'hairdresser', 'sister sister relationship', 'new love', 'unexpected happiness', 'virgin', 'beauty', 'dressmaker', 'cosmetics and hygiene', 'strafzettel']",6.8,52,4.554574,2007-07-01,96.0,ar,"['fr', 'ar']",0,0,"In a beauty salon in Beirut the lives of five women cross paths. The beauty salon is a colorful and sensual microcosm where they share and entrust their hopes, fears and expectations."
283686,Out of the Dark,"['Thriller', 'Horror']","[{'id': 12041, 'name': 'Julia Stiles', 'character': 'Sarah Harriman', 'order': 1}, {'id': 100, 'name': 'Scott Speedman', 'character': 'Paul Harriman', 'order': 2}, {'id': 9029, 'name': 'Stephen Rea', 'character': 'Jordan', 'order': 3}, {'id': 169625, 'name': 'Alejandro Furth', 'character': 'Dr. Andres Contreras, Jr.', 'order': 4}, {'id': 1181403, 'name': 'Pixie Davies', 'character': 'Hannah Harriman', 'order': 5}]","[{'id': 1346215, 'name': 'Lluís Quílez'}]",[],4.6,55,3.215465,2014-08-27,92.0,en,['en'],0,0,"A couple and their daughter moves to Colombia to take over a family manufacturing plant, only to realize their new home is haunted."
15976,The Bubble,"['Drama', 'Romance']","[{'id': 82097, 'name': 'Ohad Knoller', 'character': 'Noam', 'order': 0}, {'id': 312548, 'name': 'Yousef Sweid', 'character': 'Ashraf', 'order': 1}, {'id': 583780, 'name': 'Daniella Wircer', 'character': 'Lulu', 'order': 2}, {'id': 583781, 'name': 'Alon Friedman', 'character': 'Yali', 'order': 3}, {'id': 1700095, 'name': 'Zion Baruch', 'character': 'Shaul', 'order': 4}]","[{'id': 160, 'name': 'Eytan Fox'}]",['gay'],7.6,20,1.49436,2006-06-06,114.0,he,['he'],0,0,"The movie follows a group of young friends in the city of Tel Aviv and is as much a love song to the city as it is an exploration of the claim that people in Tel Aviv are isolated from the rest of the country and the turmoil it's going through. The movie looks at young people's lives in Tel Aviv through the POVs of gays and straights, Jews and Arabs, men and women."
592,The Conversation,"['Crime', 'Drama', 'Mystery']","[{'id': 193, 'name': 'Gene Hackman', 'character': 'Harry Caul', 'order': 0}, {'id': 3096, 'name': 'John Cazale', 'character': 'Stan', 'order': 1}, {'id': 8351, 'name': 'Frederic Forrest', 'character': 'Mark', 'order': 2}, {'id': 8434, 'name': 'Cindy Williams', 'character': 'Ann', 'order': 3}, {'id': 3, 'name': 'Harrison Ford', 'character': 'Martin Stett', 'order': 4}]","[{'id': 1776, 'name': 'Francis Ford Coppola'}]","['san francisco', 'paranoia', 'audio tape', 'wiretap', 'shadowing']",7.5,372,20.810292,1974-04-07,113.0,en,['en'],1600000,4420000,"Surveillance expert Harry Caul (Gene Hackman) is hired by a mysterious client's brusque aide (Harrison Ford) to tail a young couple, Mark (Frederic Forrest) and Ann (Cindy Williams). Tracking the pair through San Francisco's Union Square, Caul and his associate Stan (John Cazale) manage to record a cryptic conversation between them. Tormented by memories of a previous case that ended badly, Caul becomes obsessed with the resulting tape, trying to determine if the couple are in danger."
74084,Dil Jo Bhi Kahey...,['Romance'],"[{'id': 35780, 'name': 'Amitabh Bachchan', 'character': 'Shekhar Sinha', 'order': 0}, {'id': 584324, 'name': 'Revathi', 'character': 'Sandhya S. Sinha', 'order': 1}, {'id': 1008479, 'name': 'Karan Sharma', 'character': 'Jai S. Sinha', 'order': 2}, {'id': 82809, 'name': 'Annabelle Wallis', 'character': 'Sophie Besson / Savirti Pradhan', 'order': 3}, {'id': 1220070, 'name': 'Malcolm Stoddard', 'character': 'Norman Besson', 'order': 5}]","[{'id': 231345, 'name': 'Romesh Sharma'}]",[],0.0,0,0.122704,2006-12-07,0.0,hi,"['en', 'hi']",0,0,"During the British rule in India, several Indians were lured by the British to travel to distant Mauritius where they would have a better life. Upon reaching this island, the Indians were enslaved, tortured and made to labor in what is now known as the ""Coolie Ghat"". After the British left India, the Indians in Mauritius decided to continue to live there along with other nationals from different countries."
1651,Mississippi Mermaid,"['Crime', 'Drama', 'Romance']","[{'id': 3829, 'name': 'Jean-Paul Belmondo', 'character': 'Louis Mahé', 'order': 0}, {'id': 50, 'name': 'Catherine Deneuve', 'character': 'Julie Roussel/Marion Vergano', 'order': 1}, {'id': 11989, 'name': 'Michel Bouquet', 'character': 'Camolli', 'order': 2}, {'id': 17029, 'name': 'Nelly Borgeaud', 'character': 'Berthe', 'order': 3}, {'id': 3515, 'name': 'Martine Ferrière', 'character': 'Landlady', 'order': 4}]","[{'id': 1650, 'name': 'François Truffaut'}]","['exotic island', 'secret', ""love of one's life"", 'plantation', 'marriage', 'mail order bride', 'french noir']",6.7,32,3.654018,1969-06-18,123.0,fr,['fr'],0,0,"Adapted from a story by William Irish, it's a noirish tale of a man who orders a mail-order bride but receives instead a con woman."
25428,I Love Your Work,"['Drama', 'Mystery']","[{'id': 56595, 'name': 'Marisa Coughlan', 'character': 'Jane', 'order': 0}, {'id': 20750, 'name': 'Judy Greer', 'character': 'Samantha', 'order': 1}, {'id': 92857, 'name': 'Shalom Harlow', 'character': 'Charlotte', 'order': 2}, {'id': 15440, 'name': 'Jared Harris', 'character': 'Yehud', 'order': 3}, {'id': 11866, 'name': 'Joshua Jackson', 'character': 'John', 'order': 4}]","[{'id': 6163, 'name': 'Adam Goldberg'}]",[],6.5,2,3.313339,2003-10-05,111.0,en,['de'],0,0,"A fictional movie star, Gray Evans, goes through the disintegration of his marriage, his gradual mental breakdown, and his increasing obsession with a young film student who reminds Gray of his own life before becoming famous. A dark psychological drama, I Love Your Work explores the pressures of fame and the difference between getting what you want and wanting what you get."
298584,Cabin Fever,['Horror'],"[{'id': 1272291, 'name': 'Matthew Daddario', 'character': 'Paul', 'order': 0}, {'id': 1129413, 'name': 'Samuel Davis', 'character': 'Paul', 'order': 1}, {'id': 206112, 'name': 'Dustin Ingram', 'character': 'Bert', 'order': 2}, {'id': 16847, 'name': 'Eli Roth', 'character': '', 'order': 3}, {'id': 145814, 'name': 'Gage Golightly', 'character': 'Karen', 'order': 4}]","[{'id': 22239, 'name': 'Travis Zariwny'}]","['vacation', 'remake', 'woods', 'burned alive', 'murder', 'gore', 'marijuana', 'blood', 'teenager', 'cabin in the woods']",4.4,111,5.379319,2016-02-12,99.0,en,['en'],0,0,"In this grisly remake of the 2002 horror hit, five college chums rent an isolated woodland cabin for a party. But their fun quickly ends when the group is exposed to a hideous flesh-eating virus, and survival becomes the name of the game."
10758,Waitress,['Comedy'],"[{'id': 41292, 'name': 'Keri Russell', 'character': 'Jenna', 'order': 0}, {'id': 51797, 'name': 'Nathan Fillion', 'character': 'Dr. Pomatter', 'order': 1}, {'id': 65562, 'name': 'Andy Griffith', 'character': 'Old Joe', 'order': 2}, {'id': 57854, 'name': 'Cheryl Hines', 'character': 'Becky', 'order': 3}, {'id': 1898, 'name': 'Eddie Jemison', 'character': 'Ogie', 'order': 4}]","[{'id': 66496, 'name': 'Adrienne Shelly'}]","['waitress', 'unwillingly pregnant', 'woman director']",6.7,129,9.67299,2007-05-25,108.0,en,['en'],2000000,22179430,"Jenna is a pregnant, unhappily married waitress in the deep south. She meets a newcomer to her town and falls into an unlikely relationship as a last attempt at happiness."
11690,Bloodsport,['Action'],"[{'id': 15111, 'name': 'Jean-Claude Van Damme', 'character': 'Frank Dux', 'order': 0}, {'id': 58123, 'name': 'Bolo Yeung', 'character': 'Chong Li', 'order': 1}, {'id': 695, 'name': 'Roy Chiao', 'character': 'Senzo Tanaka', 'order': 2}, {'id': 70591, 'name': 'Philip Chan Yan-Kin', 'character': 'Captain Chen', 'order': 3}, {'id': 70254, 'name': 'Donald Gibb', 'character': 'Ray Jackson', 'order': 4}]","[{'id': 70250, 'name': 'Newt Arnold'}]","['martial arts', 'biography', 'sport', 'sensei', 'mixed martial arts', 'hong kong']",6.6,363,17.49699,1988-02-26,92.0,en,['en'],1500000,11806119,"Frank Dux has entered the ""kumite"", an illegal underground martial-arts competition where serious injury and even death are not unknown. Chong Li, a particularly ruthless and vicious fighter is the favorite, but then again Dux has not fought him yet."
